trade_date_utc,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
2025-05-21 00:00:00+00:00,-14.93,-22.58,-7.82,-25.43,0.0,0.0,-7.82,0.0,-2.3,0.0,-24.6,10.6,0.0,0.0,-15.49,0.0,12.57,-16.83,0.0,0.0,0.0,-42.8,0.0,10.1,0.0,-95.2,-12.0,0.0,-29.0,-36.8,-25.6,-21.26,0.0,0.0,0.0,-2.6,12.1,0.0,0.0,0.0,-28.3,0.0,0.0,0.0,0.0,0.0,-14.9,16.5,-1.77,0.18,-58.91,-90.47,-31.16,-22.63,0.0,-29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,-5.3,-6.25,-6.25,226.16,101.08
2025-05-22 00:00:00+00:00,0.0,-17.11,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,-31.49,0.0,0.0,0.0,0.0,0.0,14.9,0.0,-24.5,0.0,236.0,27.9,14.7,24.9,21.5,0.0,0.0,0.0,0.0,0.0,0.0,-22.4,-4.4,25.5,-6.9,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,21.12,7.44,0.0,-12.33,15.52,0.0,0.0,0.0,19.27,34.17,22.79,0.0,140.52,0.0,0.0,40.61,-5.12,-5.3,-6.25,-6.25,226.16,101.08
2025-05-23 00:00:00+00:00,-14.99,0.0,44.56,19.99,0.0,0.0,44.56,19.0,0.0,24.0,0.0,0.0,0.0,32.71,3.97,11.55,13.87,12.48,7.640000000000001,32.71,18.63,0.0,0.0,0.0,37.5,-292.0,-39.1,0.0,-29.1,-27.6,-27.6,39.66,0.0,1.46,1.46,0.0,0.0,0.0,0.0,0.0,-26.8,0.0,0.0,-17.5,0.0,-43.1,-18.0,18.6,0.0,0.13,-59.12,-90.81,-94.85,0.0,-26.32,-29.96,0.0,0.0,-58.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,-5.3,6.35,6.35,-232.84,-100.92
2025-05-26 00:00:00+00:00,-15.01,0.0,-23.34,-25.51,20.05,0.0,-23.34,19.0,16.6,12.3,0.0,0.0,25.1,0.0,-12.8,0.0,0.0,0.0,11.48,0.0,8.9,0.0,0.0,14.6,14.6,-123.2,0.0,3.5,25.4,24.1,0.0,0.0,7.4,11.47,7.4,0.0,-10.9,0.0,0.0,-18.8,-34.7,0.0,0.0,1.9,-4.7,-8.8,0.0,0.0,0.0,0.0,15.26,-91.6,14.8,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,-41.76,0.0,-17.25,0.0,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,65.08000000000001
2025-05-27 00:00:00+00:00,0.0,0.0,0.0,0.0,-22.09,5.86,0.0,19.0,0.0,0.0,0.0,0.0,21.6,0.0,-21.6,-20.37,9.57,0.0,0.0,0.0,0.0,0.0,-17.6,-18.4,-28.7,88.4,18.2,9.9,15.8,15.3,-16.9,31.41,99.67,-2.46,-2.46,0.0,-18.9,-18.9,22.5,20.8,23.7,0.0,18.5,20.9,11.1,0.0,0.0,13.6,0.42,0.23,0.0,112.23,12.88,0.0,13.55,9.48,-15.45,-18.62,17.59,0.0,25.72,25.19,273.7,0.0,497.86,0.0,9.12,79.24,0.0,0.0,2.29,2.29,-232.84,-100.92
2025-05-28 00:00:00+00:00,12.33,9.5,9.5,14.72,0.0,16.12,9.5,-4.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,-1.0,11.66,15.43,0.0,0.0,0.0,0.0,-22.8,-21.5,19.5,67.2,19.6,13.1,26.2,22.3,0.0,0.0,-0.1699999999999999,21.3,4.46,0.0,-22.7,-40.7,0.0,0.0,48.6,0.0,3.1,-8.1,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,17.28,0.0,0.0,-12.25,0.0,0.0,0.0,0.0,26.0,0.0,-35.7,14.05,25.93,-0.02,0.0,6.35,6.35,-232.84,101.08
2025-05-29 00:00:00+00:00,-14.79,31.74,43.57,0.0,0.0,0.0,43.57,-24.8,0.5,1.7000000000000002,17.6,11.8,-22.5,0.0,-25.99,9.08,0.0,-27.2,-13.93,-66.98,-34.76,-60.6,0.0,0.0,0.0,-107.2,0.0,18.7,0.0,0.0,-39.6,0.0,0.0,-70.29,-70.29,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.4,0.0,-2.51,0.0,-26.2,-91.0,-19.03,0.0,-5.92,14.45,0.0,0.0,25.87,-92.06,-67.4,0.0,0.0,0.0,0.0,57.14,77.74,-70.12,-6.36,-5.3,-6.25,-6.25,226.16,65.08000000000001
2025-05-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-2.1,0.0,-16.88,-29.53,6.82,15.57,14.49,8.3,0.0,-9.34,12.6,-25.0,-23.0,-41.0,21.6,26.7,13.5,25.4,21.7,21.7,0.0,0.0,0.0,0.0,-3.5,-24.5,-44.2,-2.6,16.4,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0.0,-91.23,-53.76,0.0,-26.41,-30.03,11.17,22.01,28.86,-25.26,0.0,0.0,-144.04999999999998,-39.31,-83.12,0.0,0.0,-6.9,5.5,-5.3,6.35,6.35,0.0,-100.92
2025-06-02 00:00:00+00:00,0.0,10.28,10.28,-25.52,0.0,0.0,10.28,-44.0,-17.1,-18.2,-6.0,10.6,0.0,-16.98,-26.74,0.0,-18.2,-13.73,-13.06,-21.18,-34.82,19.0,0.0,0.0,0.0,0.0,-44.8,0.0,-33.8,-32.7,-33.0,-21.6,0.0,-22.51,-17.82,34.2,21.7,0.0,0.0,24.1,-36.0,0.0,0.0,-16.0,-16.0,-24.3,-22.7,0.0,0.0,0.0,7.24,-91.68,-3.84,0.0,0.0,5.27,0.0,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.01,0.0,0.0,0.0,0.0,0.0,-100.92
2025-06-03 00:00:00+00:00,0.0,0.0,28.87,0.0,19.85,-37.38,28.87,-2.4,0.0,0.0,0.0,12.1,0.0,0.0,32.67,0.0,14.41,13.46,0.0,0.0,48.35,11.1,0.0,-20.0,-21.7,0.0,21.8,-42.0,22.3,18.1,18.1,41.85,66.1,58.05,58.05,-11.5,0.0,-2.1,7.2,16.1,31.2,0.0,0.0,27.3,3.6,0.0,0.0,-2.1,0.0,0.0,0.0,14.67,-8.8,0.0,-9.17,16.18,8.25,16.63,0.0,17.42,0.0,25.41,208.6,0.0,292.65,0.0,0.0,0.0,5.5,-5.3,6.35,6.35,0.0,-100.96
2025-06-04 00:00:00+00:00,-14.97,31.18,-17.18,19.27,19.8,32.76,-17.18,-39.9,0.0,0.0,0.0,10.1,0.0,-22.55,2.79,0.0,-18.83,-0.86,-9.66,-18.62,-2.22,9.7,0.0,27.3,0.0,0.0,-37.5,0.0,-28.3,-27.6,17.7,0.0,-70.96,-71.03,-71.03,-8.7,0.0,48.8,0.0,18.2,-27.5,0.0,0.0,0.0,0.0,0.0,1.1,14.5,0.22,0.0,11.89,-91.79,-27.25,0.0,-26.57,-30.24,8.7,0.0,0.0,14.65,-68.2,0.0,0.0,0.0,0.0,-35.8,-40.93,-70.94,0.0,-5.3,-6.25,-6.25,-232.88,-100.92
2025-06-05 00:00:00+00:00,0.0,0.0,0.0,-2.1100000000000003,0.0,38.74,0.0,-16.6,3.9,2.3,20.3,-4.6,0.0,0.0,-7.51,5.25,13.52,12.28,0.0,-8.87,-5.48,9.9,0.0,0.0,0.0,0.0,-35.9,0.0,-26.4,-24.2,-24.2,18.15,29.23,-70.6,9.31,-0.5,28.1,46.0,0.0,-5.5,-30.2,0.0,1.1,-26.6,-3.3,14.4,37.4,0.0,3.46,0.0,6.83,27.310000000000002,0.54,0.0,-26.67,-30.34,0.0,0.0,0.0,5.47,0.0,-20.16,-144.89,0.0,34.7,-36.0,0.0,32.71,-0.31,0.0,0.0,0.0,-232.92,-100.96
2025-06-06 00:00:00+00:00,33.55,36.65,43.85,18.61,19.76,42.03,43.85,0.0,0.0,0.0,16.4,0.0,23.4,0.0,4.95,0.0,10.78,14.85,0.0,10.5,0.0,15.5,0.0,-16.3,18.6,0.0,29.8,-33.2,26.0,24.6,24.6,0.0,43.6,57.68,57.68,-5.0,12.2,0.0,14.0,0.0,0.0,0.0,-3.4,26.0,29.0,22.8,0.0,-19.7,0.0,0.0,10.84,0.0,16.24,0.0,13.62,10.41,-12.91,-17.3,35.82,0.0,43.06,21.56,0.0,48.36,382.99,57.79,78.34,73.08,0.0,0.0,6.35,6.35,0.0,-100.94
2025-06-09 00:00:00+00:00,9.03,16.77,0.0,4.74,1.97,15.18,0.0,4.6,19.6,0.0,0.0,0.0,0.0,0.0,-3.03,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,-21.4,7.699999999999999,-59.2,-38.3,12.4,18.1,17.2,18.1,0.0,18.15,12.41,0.0,3.8,0.0,4.8,-7.0,3.4,0.0,0.0,-2.7,-18.7,-14.4,0.0,0.0,0.0,0.58,-0.04,9.74,40.97,-3.48,0.0,5.35,11.48,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,-35.62,-47.83,-1.21,0.0,0.0,0.0,0.0,0.0,101.08
2025-06-10 00:00:00+00:00,0.0,-24.39,13.22,0.0,19.71,0.0,13.22,19.0,0.0,0.0,0.0,10.0,32.9,0.0,-47.16,0.0,11.99,10.64,0.0,0.0,1.29,0.0,-19.7,-18.2,-29.1,0.0,16.7,10.8,0.0,13.0,13.0,31.9,-70.14,0.0,0.0,-8.6,0.0,-36.5,0.0,0.0,32.9,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.93,0.0,-63.68,-7.8,0.0,0.0,-17.24,11.12,15.05,0.0,0.0,-10.97,0.0,0.0,0.0,76.44,11.22,11.22,23.29,5.5,-5.3,6.35,6.35,0.0,65.08000000000001
2025-06-11 00:00:00+00:00,0.0,-34.18,-28.73,-25.23,-21.76,-36.06,-28.73,7.800000000000001,0.0,0.0,0.0,13.5,18.2,-21.99,-18.07,0.0,-29.65,-21.28,-9.63,0.0,-18.2,0.0,0.0,29.8,19.1,0.0,0.0,0.0,17.8,18.0,18.0,13.18,0.0,8.06,30.33,-10.7,-21.8,48.3,0.0,14.7,33.5,0.0,0.0,0.0,0.0,0.0,18.8,13.3,3.21,0.08,5.8,18.52,0.0,0.0,-2.46,0.6799999999999999,0.0,12.5,-41.13,0.0,-32.2,0.0,-143.1,-39.05,-174.44,-35.58,-33.25,-28.39,5.5,0.0,6.35,6.35,0.0,65.08000000000001
2025-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-16.4,0.0,0.0,-41.02,0.0,0.0,-20.48,-13.9,-82.5,-34.82,-40.5,0.0,0.0,0.0,-172.4,-41.9,0.0,-28.2,-28.7,-29.1,-7.76,0.0,-4.0,-3.93,-14.4,-26.6,0.0,26.3,19.1,37.8,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,3.34,0.41,-47.98,-92.07,-45.04,0.0,-26.68,-30.35,0.0,0.0,-49.93,98.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-5.3,0.0,0.0,0.0,101.04
2025-06-13 00:00:00+00:00,-14.88,-29.44,10.04,0.0,0.0,0.0,10.04,19.0,17.2,24.0,-4.1,13.1,2.3,0.0,-3.44,9.76,0.0,21.79,9.74,0.6299999999999999,4.43,13.7,12.9,-35.9,0.0,185.2,31.2,21.3,0.0,28.2,28.2,0.0,0.0,6.7,12.47,-16.7,-26.5,0.0,0.0,17.0,35.3,0.0,6.2,7.0,0.0,16.7,15.3,0.0,-2.35,0.14,-1.96,113.33,14.49,0.0,13.66,-30.43,15.510000000000002,-33.67,0.0,-9.76,0.0,0.0,0.0,0.0,-46.65,0.0,0.0,24.75,5.5,9.75,0.0,0.0,226.08,101.04
2025-06-16 00:00:00+00:00,33.68,0.0,44.1,23.42,19.81,57.97,44.1,19.0,-14.9,-16.5,-40.0,-46.4,0.0,0.0,7.42,-3.44,0.0,15.05,0.0,0.0,0.0,0.0,42.5,-7.1,29.9,-97.2,-55.7,0.0,-39.9,-34.3,-38.1,0.0,0.0,57.84,57.84,41.9,0.0,20.2,0.0,-23.2,-35.9,0.0,-0.4,0.0,-42.3,0.0,0.0,0.0,0.0,0.3,-17.95,-92.55,0.25,0.0,13.7,-30.53,0.0,21.95,30.46,0.0,17.3,0.0,0.0,0.0,118.34,0.0,26.15,18.21,0.0,0.0,0.0,0.0,0.0,65.03999999999999
2025-06-17 00:00:00+00:00,-14.78,37.92,-16.63,-25.1,0.0,-38.8,-16.63,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.88,0.0,-21.45,-14.41,0.0,0.0,-16.17,0.0,-26.3,-19.5,17.5,372.8,21.1,12.4,0.0,19.0,19.8,0.0,-69.85,-69.93,-69.93,-1.8,0.0,-42.3,0.0,0.0,0.0,0.0,-5.9,31.8,29.0,0.0,0.0,-25.8,0.0,0.0,0.0,113.6,0.0,0.0,13.72,14.96,0.0,0.0,22.43,0.0,33.53,0.0,17.72,0.0,156.44,-35.62,30.88,28.19,5.5,-5.3,0.0,0.0,-232.92,-100.96
2025-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.7,-6.9,-10.5,-29.6,0.0,0.0,0.0,-9.19,8.68,-5.7,-8.92,10.44,-0.73,-5.7,14.0,0.0,31.9,20.5,-23.6,5.0,14.8,20.7,19.9,26.4,0.0,0.0,0.0,0.0,0.0,-28.1,0.0,0.0,0.0,0.0,0.0,-5.9,-36.2,-13.3,0.0,0.0,13.4,2.97,0.0,18.06,112.93,22.52,0.0,0.0,0.0,0.0,17.14,19.68,14.55,17.57,0.0,0.0,0.0,-281.65,0.0,5.13,-70.26,5.5,-5.3,0.0,0.0,-232.92,-100.96
2025-06-19 00:00:00+00:00,0.0,17.84,-1.0,0.0,9.25,-8.08,-1.0,19.0,0.0,-8.6,-9.0,0.0,0.0,0.0,27.69,7.46,17.65,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,16.2,0.0,-26.3,-26.6,0.0,57.24,57.35,57.42,0.0,40.9,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.24,0.0,13.57,16.84,0.0,0.0,-30.28,0.0,-36.65,0.0,58.6,0.0,95.04,11.72,17.08,21.21,0.0,0.0,6.35,6.35,0.0,101.04
2025-06-20 00:00:00+00:00,-4.08,0.0,6.6,-2.64,0.0,1.94,6.6,19.0,0.0,24.0,0.0,0.0,0.0,0.0,3.72,8.85,14.4,13.03,0.0,0.0,0.0,0.0,15.2,35.9,17.3,0.0,21.4,0.0,18.6,17.7,21.8,0.0,27.53,29.11,29.11,-18.5,31.4,-31.1,-12.3,17.8,-35.4,12.0,0.0,28.6,0.0,0.0,23.5,-20.0,0.0,0.0,12.34,112.48,16.78,0.0,13.58,14.09,-13.1,0.0,25.77,-23.36,0.0,1.81,228.33999999999997,10.29,228.33999999999997,0.0,33.15,21.72,-10.5,0.0,6.35,6.35,79.28,-100.94
2025-06-23 00:00:00+00:00,0.0,0.0,15.29,0.0,-21.47,12.69,15.29,19.0,-37.7,-30.7,-37.7,15.6,-29.1,0.0,-2.49,10.77,17.2,14.05,0.0,0.0,0.0,0.0,55.4,44.4,28.6,0.0,32.5,15.7,0.0,0.0,26.0,0.0,97.33,56.75,-8.190000000000001,0.0,50.3,67.7,0.0,0.0,47.5,-47.5,-47.5,-47.5,29.0,0.0,-35.4,0.0,0.0,0.0,22.97,-91.4,21.85,0.0,0.0,19.03,0.0,0.0,25.38,66.8,-68.63,-58.34,0.0,76.8,0.0,56.53,-2.43,90.3,0.0,0.0,0.0,0.0,0.0,-100.96
2025-06-24 00:00:00+00:00,-14.78,0.0,0.0,-25.18,0.0,-25.78,0.0,-17.6,-34.2,-22.0,-38.8,-46.0,-16.3,0.0,42.51,-25.04,17.61,0.0,0.0,0.0,0.0,15.9,0.0,42.4,0.0,85.2,-7.2,0.0,-38.2,24.6,24.6,-9.83,0.0,0.0,0.0,37.8,0.0,0.0,0.0,-22.5,-46.7,-18.4,2.2,-10.8,-2.6,-10.8,-28.0,0.0,0.0,0.0,2.57,-91.72,-0.64,0.0,-26.56,-30.23,0.0,0.0,-61.07,83.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-5.3,6.35,6.35,0.0,0.0
2025-06-25 00:00:00+00:00,0.0,2.99,5.4,0.0,0.0,2.17,5.4,0.0,0.0,-15.4,0.0,0.0,0.0,0.0,4.04,0.0,14.52,13.03,8.13,-1.82,3.92,11.3,39.2,27.9,20.0,-7.6,22.5,12.3,20.0,18.4,0.0,0.0,0.0,25.22,25.22,-8.9,0.0,0.0,-4.4,-6.7,36.0,0.0,-6.9,-21.0,-29.2,0.0,-14.2,15.3,1.74,-0.06,17.76,0.0,16.6,0.0,13.55,18.12,-13.0,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.47,-23.71,5.5,9.75,0.0,0.0,-232.84,101.08
2025-06-26 00:00:00+00:00,-14.87,-26.92,-7.37,0.0,-21.74,-31.52,-7.37,-26.1,-30.2,-30.9,-31.1,10.3,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,-36.1,0.0,0.0,0.0,-111.6,12.1,0.0,-24.3,-29.0,16.8,0.0,-19.14,-20.32,-8.34,41.0,48.5,0.0,0.0,-2.7,-28.8,0.0,-7.2,-11.8,4.9,23.4,-18.9,0.0,0.0,-0.01,0.0,-91.87,0.0,0.0,-26.55,-30.25,0.0,0.0,-38.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,9.75,0.0,0.0,226.16,101.08
2025-06-27 00:00:00+00:00,-14.83,0.0,-8.53,0.0,-21.72,-8.95,-8.53,0.0,0.0,24.0,17.7,0.0,25.6,0.0,4.9,0.0,-26.84,13.43,0.0,-29.94,0.0,14.8,37.4,39.7,9.1,-69.2,-47.3,16.3,-33.7,-33.7,-33.7,4.32,-24.23,0.0,-1.21,0.0,0.0,-9.7,-6.1,-6.0,0.0,0.0,-7.2,0.0,0.0,24.9,0.0,14.9,1.94,0.0,11.46,113.04,19.2,0.0,0.0,13.76,0.0,0.0,-46.98,0.0,0.0,0.0,-73.09,0.0,-25.740000000000002,-35.68,0.0,15.59,0.0,0.0,0.0,0.0,0.0,65.08000000000001
2025-06-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.7,0.0,0.0,0.0,0.0,-8.2,0.0,-46.59,0.0,-31.56,-22.1,10.25,-46.73,-35.27,0.0,38.3,35.5,0.0,-58.4,-46.1,0.0,-33.2,-32.5,-32.5,1.43,0.0,0.0,0.0,0.0,0.0,31.700000000000003,-12.3,19.6,45.9,0.0,0.0,0.0,0.0,0.0,0.0,14.8,-1.18,0.0,17.86,-92.03,-48.34,0.0,-26.67,-30.34,0.0,0.0,-40.14,0.0,0.0,0.0,0.0,0.0,-105.36000000000001,0.0,0.0,-31.84,0.0,0.0,0.0,0.0,0.0,-100.92
2025-07-01 00:00:00+00:00,0.0,-27.98,-13.9,0.0,-21.97,-37.57,-13.9,0.0,20.6,0.0,0.0,10.3,0.0,33.42,-30.83,-22.75,15.760000000000002,15.08,10.39,-15.3,-8.01,12.6,0.0,31.6,0.0,-80.0,-43.1,17.1,-33.8,-26.2,-30.1,0.0,0.0,0.0,0.0,0.0,-32.5,0.0,-2.2,18.8,-35.7,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,-0.04,11.34,113.27000000000001,19.76,0.0,13.67,15.15,5.81,0.0,0.0,0.0,0.0,0.0,-144.39000000000001,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.35,6.35,226.16,101.08
2025-07-02 00:00:00+00:00,-14.87,0.0,18.49,12.64,0.0,15.43,18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.88,0.0,-28.99,12.02,-11.82,0.0,-5.91,0.0,-17.6,-17.0,-31.3,104.8,22.1,-34.5,17.2,16.9,16.9,-66.88,-70.35,-70.35,-70.35,-31.9,0.0,-30.3,0.0,0.0,0.0,0.0,-13.8,0.0,-2.7,0.0,0.0,-19.5,-1.37,0.29,14.09,-92.28999999999999,-40.6,0.0,-26.73,-30.39,7.06,-17.27,0.0,0.0,-1.63,0.0,-38.760000000000005,0.0,-6.39,-14.43,0.0,-27.87,5.5,9.75,6.35,6.35,-232.84,65.08000000000001
2025-07-03 00:00:00+00:00,33.55,0.0,43.88,23.0,19.71,27.59,43.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.62,8.43,0.0,14.98,0.0,33.14,53.58,0.0,-17.5,-19.3,0.0,172.0,0.0,9.3,20.4,15.2,16.6,0.0,0.0,57.61,57.61,45.5,34.2,48.7,0.0,0.0,42.2,0.0,-3.2,0.0,29.0,0.0,0.0,-19.2,1.76,0.93,10.47,-20.2,16.42,0.0,0.0,11.56,0.0,0.0,21.66,0.0,34.54,18.77,271.63,0.0,494.36,0.0,0.0,91.97,0.59,2.8,0.59,0.59,-232.88,-100.94
2025-07-04 00:00:00+00:00,-14.85,-23.72,-35.54,0.0,0.0,0.0,-35.54,-1.3,0.0,0.0,13.8,0.0,0.0,0.0,3.23,0.0,-25.56,-20.38,-11.11,-26.24,-23.1,10.9,0.0,0.0,16.2,-66.4,-29.3,0.0,-10.4,-10.0,-7.8,0.0,-27.44,-27.37,-18.31,1.2,0.0,1.6,0.0,0.0,31.2,0.0,-3.1,14.5,16.4,0.0,0.0,-13.3,-1.2,0.0,12.46,0.0,0.0,0.0,13.71,-1.29,-1.15,0.0,-3.65,0.0,0.0,0.0,0.0,0.0,-12.959999999999999,0.0,-6.54,-2.18,0.0,0.0,-6.25,-6.25,0.0,-100.92
2025-07-07 00:00:00+00:00,0.0,30.9,0.0,0.0,0.0,0.0,0.0,12.5,0.0,24.0,13.9,8.3,19.0,0.0,37.12,0.0,15.05,12.6,0.0,0.0,0.0,12.1,-16.6,-16.9,-27.0,170.4,16.0,-37.2,0.0,0.0,13.8,0.0,98.49,22.14,24.81,-10.5,1.7999999999999998,-33.5,0.0,0.0,28.2,12.1,-4.2,11.2,11.2,0.0,0.0,0.0,1.98,-1.0700000000000003,0.0,112.96,18.23,0.0,13.69,12.95,-13.54,-19.09,0.0,18.41,14.66,18.19,269.44,47.68,491.47,0.0,77.91,91.54,-6.16,0.0,0.0,0.0,34.379999999999995,-100.92
2025-07-08 00:00:00+00:00,33.18,37.09,43.53,21.29,19.47,-5.64,43.53,-19.8,-18.9,-22.7,-27.6,-36.2,-26.0,0.0,5.41,0.0,-32.230000000000004,-18.56,-16.259999999999998,-19.07,-34.95,14.1,-20.8,-20.5,-33.1,68.8,23.2,4.5,20.7,19.0,21.7,0.0,16.95,-1.96,-1.96,-17.1,0.0,-47.1,0.0,0.0,36.1,11.8,22.5,27.7,29.0,31.8,0.0,0.0,0.0,-0.04,13.49,112.85,19.97,0.0,13.62,15.670000000000002,6.24,0.0,21.81,16.03,-10.8,-33.8,0.0,0.0,0.0,24.66,19.95,30.53,5.5,9.75,6.35,6.35,0.0,-100.92
2025-07-09 00:00:00+00:00,-14.64,-7.63,0.0,-24.88,19.39,-6.53,0.0,19.0,0.0,0.0,0.0,12.3,-4.7,0.0,8.1,-21.68,13.4,0.0,0.0,-9.15,-5.48,0.0,8.6,0.0,17.0,31.2,20.4,11.0,-4.1,20.1,16.8,0.0,0.0,0.0,0.0,0.0,36.4,6.8,0.0,0.0,4.4,14.3,29.3,31.3,29.0,0.0,0.0,0.0,2.7,0.57,0.0,0.0,23.82,0.0,13.61,-9.33,11.07,12.94,0.0,0.0,0.0,-36.73,0.0,-38.52,0.0,-35.16,-38.25,-46.77,5.5,1.6,6.35,6.35,226.16,65.08000000000001
